chr	start	end	gene_ids	gene_symbols
chr9	68960000	69200000	ENSG00000238919.1;ENSG00000266021.1;ENSG00000204793.4;ENSG00000239070.1;ENSG00000277778.2;ENSG00000237543.1;ENSG00000233961.1;ENSG00000231242.1;ENSG00000280077.1	AL353763.1;AL353763.2;FOXD4L6;MIR1299;PGM5P2;RP11-58A12.3;RP11-87H9.2;RP11-87H9.3;RP11-87H9.4
chr9	69360000	69520000	ENSG00000172014.12;ENSG00000235832.2;ENSG00000204788.3;ENSG00000224762.1;ENSG00000224106.1;ENSG00000235310.1;ENSG00000238551.1;ENSG00000229156.1;ENSG00000277869.1;ENSG00000285580.1;ENSG00000224185.1	ANKRD20A4P;CNN2P3;CR769776.1;CR769776.3;CYP4F25P;GXYLT1P6;RNU6-1193P;RP11-250H24.2;RP11-250H24.7;RP11-793G16.4;SNX18P9
chr9	69760000	69920000	ENSG00000223602.2;ENSG00000239028.1;ENSG00000271225.1;ENSG00000156755.10;ENSG00000206804.1;ENSG00000197550.3	AC125634.1;AL359955.1;BNIP3P4;IGKV1OR-2;RNU6-1293P;RP11-460N11.2
chr9	69920000	70040000	NA	NA
chr9	70520000	70720000	ENSG00000269337.1;ENSG00000276832.2;ENSG00000233765.1	AL591479.1;CDRT15P6;RP11-154P18.2
chr9	70920000	71640000	ENSG00000276462.2;ENSG00000234506.5;ENSG00000187866.10;ENSG00000154330.13;ENSG00000224958.6;ENSG00000107242.20;ENSG00000165059.8;ENSG00000207000.1;ENSG00000236998.2;ENSG00000236733.1;ENSG00000224025.2;ENSG00000234394.8;ENSG00000225337.1;ENSG00000279456.1;ENSG00000233178.7;ENSG00000229019.1;ENSG00000181778.5;ENSG00000226337.3	BX255923.3;LINC01506;PABIR1;PGM5;PGM5-AS1;PIP5K1B;PRKACG;RNU6-820P;RP11-203L2.3;RP11-203L2.4;RP11-274B18.3;RP11-561O23.5;RP11-561O23.7;RP11-87H9.5;RP11-88I18.2;RP11-88I18.3;TMEM252;TMEM252-DT
chr9	71640000	71760000	ENSG00000165060.15;ENSG00000285130.2;ENSG00000270236.1;ENSG00000119139.21	FXN;RP11-16N10.2;RP11-265B8.5;TJP2
chr9	71760000	71920000	ENSG00000278910.4;ENSG00000285130.2;ENSG00000119139.21	BANCR;RP11-16N10.2;TJP2
chr9	71920000	72000000	ENSG00000278910.4;ENSG00000135063.20	BANCR;FAM189A2
chr9	72000000	72120000	ENSG00000107282.8;ENSG00000135063.20;ENSG00000229312.2;ENSG00000243888.1	APBA1;FAM189A2;RP11-470P21.2;RP11-548B3.3
chr9	72120000	72320000	ENSG00000107282.8;ENSG00000261447.1	APBA1;RP11-109D9.4
chr9	72320000	72520000	ENSG00000204711.9;ENSG00000225626.4;ENSG00000188647.13;ENSG00000241174.2	C9orf135;C9orf135-DT;PTAR1;RN7SL570P
chr9	72520000	72800000	ENSG00000204711.9;ENSG00000165072.10;ENSG00000204706.14	C9orf135;MAMDC2;MAMDC2-AS1
chr9	72800000	72920000	ENSG00000165072.10;ENSG00000222465.1;ENSG00000236801.1;ENSG00000198887.9;ENSG00000268364.2	MAMDC2;RNU2-5P;RPL24P8;SMC5;SMC5-DT
chr9	72920000	73200000	ENSG00000119138.5;ENSG00000272232.1;ENSG00000274421.1;ENSG00000198887.9;ENSG00000083067.24	KLF9;Metazoa_SRP;RP11-386J22.3;SMC5;TRPM3
chr9	73200000	73320000	ENSG00000083067.24	TRPM3
chr9	73320000	73520000	ENSG00000207935.1;ENSG00000232086.1;ENSG00000223966.1;ENSG00000083067.24	MIR204;RP11-141J10.1;RP11-141J10.2;TRPM3
chr9	73520000	73640000	ENSG00000224437.2;ENSG00000083067.24	PIGUP1;TRPM3
chr9	73640000	73760000	ENSG00000083067.24	TRPM3
chr9	73760000	73840000	ENSG00000083067.24	TRPM3
chr9	73840000	73920000	ENSG00000083067.24	TRPM3
chr9	73920000	74040000	ENSG00000083067.24	TRPM3
chr9	74040000	74600000	ENSG00000107362.14;ENSG00000155621.15;ENSG00000135048.14;ENSG00000271166.1;ENSG00000229814.1;ENSG00000083067.24	ABHD17B;C9orf85;CEMIP2;RP11-409O11.3;RPL35AP21;TRPM3
chr9	74600000	74840000	ENSG00000224820.2;ENSG00000204669.11;ENSG00000155621.15;ENSG00000119125.17;ENSG00000236060.2;ENSG00000286823.1	BTF3P4;C9orf57;C9orf85;GDA;HSPB1P1;RP11-61E5.2
chr9	74840000	75280000	ENSG00000119125.17;ENSG00000225434.3;ENSG00000252428.1;ENSG00000230003.2;ENSG00000225947.1;ENSG00000233933.2;ENSG00000235523.1;ENSG00000236862.1;ENSG00000165091.18;ENSG00000107372.13	GDA;LINC01504;RNA5SP285;RP11-217F16.1;RP11-313E4.1;RP11-63P12.2;RP11-63P12.7;RPS20P24;TMC1;ZFAND5
chr9	75280000	75400000	ENSG00000229753.1;ENSG00000165091.18	RPS27AP15;TMC1
chr9	75400000	75880000	ENSG00000165092.13;ENSG00000135046.14;ENSG00000228024.1;ENSG00000236849.6;ENSG00000165091.18	ALDH1A1;ANXA1;CYP1D1P;LINC01474;TMC1
chr9	75880000	75960000	ENSG00000221110.1	AL449083.1
chr9	75960000	76040000	NA	NA
chr9	76040000	76840000	ENSG00000221844.2;ENSG00000212454.1;ENSG00000232590.1;ENSG00000286840.1;ENSG00000223368.2;ENSG00000236701.3	DPP3P2;RNA5SP286;RP11-128I7.1;RP11-128I7.2;RP11-401G5.1;RP11-549A6.1
chr9	76840000	76960000	NA	NA
chr9	76960000	77200000	ENSG00000198963.11;ENSG00000224825.2;ENSG00000227809.2	RORB;RORB-AS1;RP11-171A24.2
chr9	77200000	77360000	ENSG00000198963.11;ENSG00000286944.1;ENSG00000119121.22	RORB;RP11-133M9.2;TRPM6
chr9	77360000	77800000	ENSG00000135045.7;ENSG00000156017.13;ENSG00000203321.2;ENSG00000106733.21;ENSG00000134996.12;ENSG00000202217.1;ENSG00000252758.1;ENSG00000252159.1;ENSG00000224297.2;ENSG00000229587.2;ENSG00000270954.1;ENSG00000119121.22	C9orf40;CARNMT1;CARNMT1-AS1;NMRK1;OSTF1;RN7SKP47;RNU6-445P;RNY4P1;RP11-197P3.1;RP11-197P3.5;RPSAP75;TRPM6
chr9	77800000	77920000	ENSG00000212316.1	RNU6-1228P
chr9	77920000	78400000	ENSG00000264310.1;ENSG00000234644.2;ENSG00000235707.2;ENSG00000236376.1	AL157883.1;OTX2P1;RP11-323A7.1;RP11-470F18.1
chr9	78400000	78520000	ENSG00000099139.14	PCSK5
chr9	78520000	78640000	ENSG00000238826.1;ENSG00000099139.14	AL359253.1;PCSK5
chr9	78640000	78760000	ENSG00000099139.14	PCSK5
chr9	78760000	78840000	ENSG00000099139.14	PCSK5
chr9	78840000	78920000	ENSG00000099139.14;ENSG00000231137.1	PCSK5;RBM22P5
chr9	78920000	79320000	ENSG00000241781.2;ENSG00000265488.1;ENSG00000187210.14;ENSG00000233814.1;ENSG00000225937.3;ENSG00000099139.14;ENSG00000219149.4;ENSG00000106772.18;ENSG00000135002.12;ENSG00000234618.1	AL161626.1;AL359314.1;GCNT1;H3P32;PCA3;PCSK5;PPIAP87;PRUNE2;RFK;RPSAP9
chr9	79320000	79440000	ENSG00000225937.3;ENSG00000106772.18	PCA3;PRUNE2
chr9	79440000	79680000	ENSG00000232851.3;ENSG00000230335.1;ENSG00000204612.1;ENSG00000236604.1;ENSG00000225937.3;ENSG00000106772.18;ENSG00000229857.1;ENSG00000286332.1	ATP5MFP3;DNAJB5P1;FOXB2;LYPLA2P3;PCA3;PRUNE2;RP11-159H20.3;RP11-159H20.6
chr9	79680000	79800000	ENSG00000233526.1;ENSG00000197969.14;ENSG00000232998.3	RFC5P1;VPS13A;VPS13A-AS1
chr9	79800000	80000000	ENSG00000197969.14	VPS13A
chr9	80000000	80080000	ENSG00000156049.7;ENSG00000231373.1;ENSG00000197969.14	GNA14;GNA14-AS1;VPS13A
chr9	80080000	80200000	ENSG00000156049.7;ENSG00000231373.1;ENSG00000228248.1	GNA14;GNA14-AS1;NUTF2P3
chr9	80200000	80320000	ENSG00000156049.7;ENSG00000201711.1	GNA14;RNU6-1303P
chr9	80320000	80400000	ENSG00000156052.11	GNAQ
chr9	80400000	80560000	ENSG00000156052.11	GNAQ
chr9	80560000	80760000	ENSG00000156052.11	GNAQ
chr9	80760000	80880000	ENSG00000233947.1;ENSG00000148019.14;ENSG00000222452.1;ENSG00000233457.1;ENSG00000228781.1;ENSG00000234819.1	ASS1P3;CEP78;RN7SKP59;RP11-336N8.1;RP11-336N8.3;RP11-336N8.4
chr9	80880000	80960000	ENSG00000148019.14;ENSG00000135069.14	CEP78;PSAT1
chr9	80960000	81080000	NA	NA
chr9	81080000	81200000	NA	NA
chr9	81200000	81640000	ENSG00000237257.1;ENSG00000270627.1	MTND2P8;RP11-216F5.1
chr9	81640000	81840000	ENSG00000226234.2;ENSG00000260995.3	KRT18P24;RP11-165H23.1
chr9	81840000	81960000	NA	NA
chr9	81960000	82040000	ENSG00000186940.6	CHCHD2P9
chr9	82040000	82680000	ENSG00000230945.1;ENSG00000233086.8;ENSG00000238002.3;ENSG00000280366.1;ENSG00000232494.1;ENSG00000260564.1;ENSG00000279715.1;ENSG00000270691.1;ENSG00000106829.20	LINC01507;LNCARSR;NPAP1P6;RP11-327L9.1;RP11-403N16.2;RP11-403N16.3;RP11-403N16.4;RP11-403N16.5;TLE4
chr9	82680000	82880000	NA	NA
chr9	82880000	83040000	ENSG00000236521.1	NPAP1P4
chr9	83040000	83160000	NA	NA
chr9	83160000	83280000	ENSG00000232981.1;ENSG00000225901.1	MTCO1P51;MTND2P9
chr9	83280000	83480000	ENSG00000221581.1;ENSG00000234637.1	AL353707.1;RPS19P6
chr9	83480000	83680000	ENSG00000226798.1	RP11-289F5.1
chr9	83680000	83960000	NA	NA
chr9	83960000	84040000	ENSG00000228375.1	RPS20P25
chr9	84040000	84400000	ENSG00000207206.1;ENSG00000233926.1;ENSG00000237072.1;ENSG00000196781.16	RNU6-1035P;RP11-154D17.1;RP11-232A1.2;TLE1
chr9	84400000	84800000	ENSG00000263404.1;ENSG00000230360.1;ENSG00000252167.1;ENSG00000228430.9;ENSG00000230846.1;ENSG00000267559.5;ENSG00000235377.1;ENSG00000200969.1;ENSG00000231649.3;ENSG00000214929.4;ENSG00000237770.2;ENSG00000186788.14;ENSG00000189357.9;ENSG00000240632.6	AL158154.1;DDX10P2;RNA5SP287;RP11-15B24.5;RP11-383M4.2;RP11-383M4.6;RP11-388B24.4;SNORD95;SPATA31B1P;SPATA31D1;SPATA31D2P;SPATA31D3;SPATA31D4;SPATA31D5P
chr9	84800000	85280000	ENSG00000228046.2;ENSG00000225085.1;ENSG00000228123.4;ENSG00000232749.2;ENSG00000228430.9;ENSG00000286612.1;ENSG00000278988.1	MTCO3P40;RP11-15B24.1;RP11-15B24.3;RP11-15B24.4;RP11-15B24.5;RP11-267O11.1;RP11-333B6.1
chr9	85280000	85480000	ENSG00000228430.9;ENSG00000233309.1	RP11-15B24.5;RPS6P12
chr9	85480000	85680000	ENSG00000165105.10;ENSG00000286451.1	RASEF;RP11-158H18.2
chr9	85680000	85760000	ENSG00000286451.1	RP11-158H18.2
chr9	85760000	85840000	ENSG00000251776.1;ENSG00000229109.2;ENSG00000273806.1	RN7SKP242;RP11-439K3.1;RP11-439K3.4
chr9	85840000	85960000	ENSG00000172159.16;ENSG00000251752.1;ENSG00000229109.2;ENSG00000237529.2	FRMD3;RNU4-29P;RP11-439K3.1;RP11-439K3.3
chr9	85960000	86080000	ENSG00000172159.16	FRMD3
chr9	86080000	86200000	ENSG00000172159.16;ENSG00000252256.1	FRMD3;SNORD112
chr9	86200000	86640000	ENSG00000165118.15;ENSG00000165113.13;ENSG00000165119.21;ENSG00000148057.16;ENSG00000165115.15;ENSG00000207603.1;ENSG00000178966.17;ENSG00000199483.1;ENSG00000254473.1;ENSG00000226877.9;ENSG00000231616.9;ENSG00000235298.1;ENSG00000135018.14	C9orf64;GKAP1;HNRNPK;IDNK;KIF27;MIR7-1;RMI1;RNU4-15P;RP11-522I20.3;RP11-575L7.2;RP11-575L7.4;RP11-575L7.8;UBQLN1
chr9	86640000	86880000	ENSG00000270166.1;ENSG00000227463.3	RP11-158D2.1;RP11-158D2.2
chr9	86880000	87040000	ENSG00000285987.1;ENSG00000233262.1;ENSG00000197506.8	RP11-301F14.1;RP11-380F14.2;SLC28A3
chr9	87040000	87160000	ENSG00000285987.1	RP11-301F14.1
chr9	87160000	87280000	ENSG00000285987.1;ENSG00000228095.3	RP11-301F14.1;RP11-361M4.1
chr9	87280000	87360000	ENSG00000148053.17	NTRK2
chr9	87360000	87720000	ENSG00000148053.17	NTRK2
chr9	87720000	87960000	ENSG00000285556.1;ENSG00000287930.1;ENSG00000226590.1	RP11-323N23.2;RP11-323N23.3;UBE2V1P10
chr9	87960000	88080000	ENSG00000285634.2	RP11-172F7.1
chr9	88080000	88280000	ENSG00000135049.16;ENSG00000227412.1	AGTPBP1;STK33P1
chr9	88280000	89080000	ENSG00000135049.16;ENSG00000187753.13;ENSG00000135052.16;ENSG00000135070.15;ENSG00000135040.16;ENSG00000213711.3;ENSG00000223012.1;ENSG00000222293.1;ENSG00000229454.1;ENSG00000234424.2;ENSG00000230303.6;ENSG00000165121.11;ENSG00000231741.2;ENSG00000214908.3;ENSG00000235819.2;ENSG00000233713.2;ENSG00000287333.1;ENSG00000270688.1;ENSG00000083223.18	AGTPBP1;C9orf153;GOLM1;ISCA1;NAA35;PHBP7;RN7SKP264;RNU2-36P;RP11-202I11.2;RP11-213G2.1;RP11-213G2.2;RP11-213G2.3;RP11-213G2.5;RP11-229M1.2;RP11-359J6.1;RP11-379P1.4;RP11-379P1.5;RP11-507D14.4;TUT7
chr9	89080000	89200000	ENSG00000235819.2	RP11-359J6.1
chr9	89200000	89640000	ENSG00000231007.5;ENSG00000180447.7;ENSG00000226237.2;ENSG00000285686.1;ENSG00000269994.3;ENSG00000232211.1;ENSG00000288575.1	CDC20P1;GAS1;GAS1RR;LINC02834;LINC02893;RP11-395D3.1;RP11-401F12.1
chr9	89640000	89800000	ENSG00000204446.4;ENSG00000269994.3;ENSG00000224887.1	LINC02872;LINC02893;NFYCP2
chr9	89800000	89960000	ENSG00000212421.1	SNORA26
chr9	89960000	90080000	ENSG00000228373.2;ENSG00000286842.1	RP11-497K15.1;RP11-497K15.2
chr9	90080000	90200000	ENSG00000196730.13;ENSG00000236709.1;ENSG00000219928.2	DAPK1;DAPK1-IT1;RP11-40C6.2
chr9	90200000	90280000	ENSG00000196730.13	DAPK1
chr9	90280000	90400000	ENSG00000222408.1;ENSG00000135047.16;ENSG00000188029.8;ENSG00000196730.13;ENSG00000237747.1	AL160279.1;CTSL;CTSL3P;DAPK1;RP11-65B23.3
chr9	90400000	90520000	ENSG00000188029.8;ENSG00000234575.2;ENSG00000232743.2;ENSG00000237743.3;ENSG00000277357.1;ENSG00000276478.1;ENSG00000177992.10;ENSG00000233884.2;ENSG00000234460.2;ENSG00000214888.3	CTSL3P;CTSLP8;ELF2P3;FBP2P1;NPAP1P7;RP11-65B23.5;SPATA31E1;XXyac-YM21GA2.3;XXyac-YM21GA2.4;XXyac-YM21GA2.7
chr9	90520000	90760000	ENSG00000156345.18;ENSG00000276535.1;ENSG00000225385.3;ENSG00000238110.1;ENSG00000283205.1;ENSG00000287750.1;ENSG00000217716.3;ENSG00000230246.7;ENSG00000177910.8;ENSG00000271923.1	CDK20;RP11-345K9.3;RP11-350E12.4;RP11-350E12.5;RP11-350E12.6;RP11-350E12.7;RPS10P3;SPATA31C1;SPATA31C2;U6
chr9	90760000	90840000	ENSG00000204429.4;ENSG00000229288.1;ENSG00000279154.1;ENSG00000276535.1	RP11-1E11.1;RP11-1E11.2;RP11-345K9.2;RP11-345K9.3
chr9	90840000	91000000	ENSG00000287769.1;ENSG00000226327.3	RP11-317B17.5;RPSAP49
chr9	91000000	91120000	ENSG00000227638.2;ENSG00000231804.1;ENSG00000275017.1;ENSG00000287769.1;ENSG00000106723.17	HNRNPA1P14;RP11-317B17.3;RP11-317B17.4;RP11-317B17.5;SPIN1
chr9	91120000	91200000	ENSG00000130045.16	NXNL2
chr9	91200000	91640000	ENSG00000228189.5;ENSG00000265873.1;ENSG00000225856.2;ENSG00000286414.1;ENSG00000228658.1;ENSG00000213694.6;ENSG00000148082.10	LINC02843;MIR4289;PCNPP2;RP11-204A14.1;RP11-791O21.5;S1PR3;SHC3
chr9	91640000	91880000	ENSG00000224945.1;ENSG00000148082.10	RP11-82L18.2;SHC3
chr9	91880000	92240000	ENSG00000264913.1;ENSG00000123975.5;ENSG00000130222.11;ENSG00000265112.1;ENSG00000231799.2;ENSG00000285907.1;ENSG00000225460.1;ENSG00000187742.15;ENSG00000187764.12	AL590233.1;CKS2;GADD45G;MIR3153;PA2G4P6;RP11-260L6.2;RP13-93L13.1;SECISBP2;SEMA4D
chr9	92240000	92560000	ENSG00000237626.2;ENSG00000236507.2;ENSG00000226206.1;ENSG00000237372.4	RP11-406A20.1;RP5-1050E16.1;RP5-1050E16.2;UNQ6494
chr9	92640000	92760000	ENSG00000237626.2	RP11-406A20.1
chr9	92760000	92880000	ENSG00000234910.2;ENSG00000263967.1;ENSG00000227555.1;ENSG00000237626.2;ENSG00000278382.1	IL6RP1;MIR4290;MIR4290HG;RP11-406A20.1;RP11-406A20.5
chr9	92880000	93000000	ENSG00000225072.1;ENSG00000185074.7;ENSG00000279503.1	OR7E116P;OR7E31P;RP11-30P16.1
chr9	93000000	93520000	ENSG00000165023.7;ENSG00000229613.2;ENSG00000231107.2;ENSG00000270432.1;ENSG00000236316.2	DIRAS2;LINC01501;LINC01508;OR7E108P;OR7E109P
chr9	93520000	93640000	ENSG00000165025.15	SYK
chr9	93640000	94360000	ENSG00000148090.12;ENSG00000235641.5;ENSG00000165030.4;ENSG00000169071.15;ENSG00000287212.1;ENSG00000230537.2;ENSG00000237422.2;ENSG00000230147.2;ENSG00000273381.1;ENSG00000228216.1;ENSG00000260454.2;ENSG00000233081.1;ENSG00000165025.15	AUH;LINC00484;NFIL3;ROR2;RP11-148I22.1;RP11-305L7.1;RP11-305L7.3;RP11-305L7.5;RP11-305L7.7;RP11-367F23.1;RP11-367F23.2;RP11-440G5.2;SYK
chr9	94360000	94480000	ENSG00000266855.1;ENSG00000228595.1;ENSG00000169071.15	MIR3910-1;PAICSP2;ROR2
chr9	94480000	94600000	ENSG00000169071.15	ROR2
chr9	94600000	94760000	ENSG00000169071.15	ROR2
chr9	94760000	94880000	ENSG00000237306.1;ENSG00000232179.1;ENSG00000228069.1;ENSG00000238288.1;ENSG00000240791.1;ENSG00000227321.2;ENSG00000275756.1;ENSG00000227399.1;ENSG00000090054.15	HSPE1P22;MTATP6P29;MTCO3P29;MTND3P23;MTND4LP7;MTND4P15;RP11-100G15.12;RP11-118F2.2;SPTLC1
chr9	94880000	95440000	ENSG00000106819.13;ENSG00000224809.2;ENSG00000188312.14;ENSG00000106823.12;ENSG00000196305.19;ENSG00000127080.10;ENSG00000225511.7;ENSG00000264158.1;ENSG00000198000.12;ENSG00000106809.11;ENSG00000127083.8;ENSG00000276717.2;ENSG00000236717.2;ENSG00000234537.1;ENSG00000225551.1;ENSG00000285650.1;ENSG00000213669.2;ENSG00000236115.1;ENSG00000229530.1;ENSG00000239183.1	ASPN;BEND3P2;CENPP;ECM2;IARS1;IPPK;LINC00475;MIR4670;NOL8;OGN;OMD;PRSS47;RP11-100G15.10;RP11-100G15.7;RP11-19J3.5;RP11-19J3.7;RP11-476B13.2;RP11-62C3.6;RP11-62C3.8;SNORA84
chr9	95440000	96320000	ENSG00000188101.5;ENSG00000187984.13;ENSG00000185963.14;ENSG00000204352.4;ENSG00000165233.18;ENSG00000226721.2;ENSG00000048828.17;ENSG00000188938.17;ENSG00000127084.19;ENSG00000131669.10;ENSG00000252772.1;ENSG00000200570.1;ENSG00000237385.1;ENSG00000223446.2;ENSG00000203364.2;ENSG00000275318.1;ENSG00000288062.1;ENSG00000288271.1;ENSG00000226668.5;ENSG00000232843.2;ENSG00000157303.11;ENSG00000165238.16;ENSG00000127081.14	ALOX15P2;ANKRD19P;BICD2;C9orf129;CARD19;EEF1DP2;FAM120A;FAM120AOS;FGD3;NINJ1;RNU6-714P;RNU6-829P;RP11-165J3.5;RP11-274J16.5;RP11-370F5.4;RP11-526D8.11;RP11-526D8.12;RP11-526D8.13;RP11-526D8.7;SNX18P2;SUSD3;WNK2;ZNF484
chr9	96320000	96400000	ENSG00000263875.1;ENSG00000048828.17;ENSG00000197724.11	AL353629.1;FAM120A;PHF2
chr9	96400000	96480000	ENSG00000197724.11	PHF2
chr9	96480000	96800000	ENSG00000131668.14;ENSG00000235601.1;ENSG00000265347.1;ENSG00000158079.16;ENSG00000231990.2	BARX1;BARX1-DT;MIR4291;PTPDC1;RP11-53B5.1
chr9	96800000	97000000	ENSG00000227666.1;ENSG00000199165.2;ENSG00000269929.3;ENSG00000199133.1;ENSG00000230262.2;ENSG00000199072.1;ENSG00000158079.16;ENSG00000286203.1;ENSG00000286834.1	CYCSP24;MIRLET7A1;MIRLET7A1HG;MIRLET7D;MIRLET7DHG;MIRLET7F1;PTPDC1;RP11-2B6.4;RP11-490F3.3
chr9	97000000	97280000	ENSG00000148110.16;ENSG00000130950.14;ENSG00000282886.1;ENSG00000202445.1;ENSG00000252723.1;ENSG00000232063.2;ENSG00000224815.3;ENSG00000224245.1;ENSG00000286850.1;ENSG00000237679.2;ENSG00000278486.1;ENSG00000175787.17	MFSD14B;NUTM2F;PTMAP12;RNU6-669P;RNU6-677P;RP11-307E17.8;RP11-307E17.9;RP11-533K9.3;RP11-533K9.5;VDAC1P11;YRDCP1;ZNF169
chr9	97280000	97400000	ENSG00000165140.12;ENSG00000130957.5;ENSG00000231806.3	FBP1;FBP2;PCAT7
chr9	97400000	97960000	ENSG00000148120.18;ENSG00000158169.13;ENSG00000165140.12;ENSG00000252153.1;ENSG00000207563.1;ENSG00000207864.1;ENSG00000207617.2;ENSG00000251884.1;ENSG00000288023.1;ENSG00000236095.1;ENSG00000230815.1;ENSG00000224764.1;ENSG00000285807.1;ENSG00000223849.1;ENSG00000229065.1	AOPEP;FANCC;FBP1;MIR2278;MIR23B;MIR27B;MIR3074;RNA5SP288;RP11-279I21.2;RP11-49O14.2;RP11-49O14.3;RP11-54O15.3;RP11-54O15.4;RP11-80I15.1;RP11-80I15.4
chr9	97960000	98080000	ENSG00000158169.13;ENSG00000230221.2	FANCC;RP11-173G21.1
chr9	98080000	99000000	ENSG00000265367.1;ENSG00000224546.2;ENSG00000182150.19;ENSG00000158169.13;ENSG00000130948.10;ENSG00000225194.3;ENSG00000175611.12;ENSG00000213761.4;ENSG00000237631.2;ENSG00000185920.17;ENSG00000199202.1;ENSG00000252847.1;ENSG00000227358.1;ENSG00000228142.2;ENSG00000268926.3;ENSG00000285269.2;ENSG00000229345.2;ENSG00000271659.1;ENSG00000271155.1;ENSG00000271314.1;ENSG00000271384.1;ENSG00000237212.2;ENSG00000275465.7;ENSG00000287187.1	AL160269.1;EIF4BP3;ERCC6L2;FANCC;HSD17B3;LINC00092;LINC00476;MT1P1;PARK7P2;PTCH1;RNA5SP289;RNU2-46P;RP11-180I4.1;RP11-180I4.2;RP11-180I4.4;RP11-240L7.5;RP11-332M4.1;RP11-435O5.4;RP11-435O5.5;RP11-435O5.6;RP11-435O5.7;RP11-569G13.2;RP11-569G13.3;RP11-569G13.4
chr9	99000000	99160000	ENSG00000130948.10;ENSG00000232283.1;ENSG00000207276.1;ENSG00000285269.2;ENSG00000130958.13;ENSG00000165244.7	HSD17B3;HSD17B3-AS1;RNU6-1160P;RP11-240L7.5;SLC35D2;ZNF367
chr9	99160000	99400000	ENSG00000081377.17;ENSG00000130956.14;ENSG00000238251.2;ENSG00000286835.1;ENSG00000287302.1;ENSG00000165244.7	CDC14B;HABP4;NSA2P7;RP11-172F4.7;RP11-172F4.8;ZNF367
chr9	99400000	99520000	ENSG00000158122.12;ENSG00000224848.2;ENSG00000233820.2;ENSG00000081386.13	PRXL2C;RP11-535M15.1;RP11-535M15.2;ZNF510
chr9	99520000	99680000	ENSG00000196312.15;ENSG00000269907.1;ENSG00000224848.2;ENSG00000081386.13;ENSG00000196597.13	MFSD14C;PTMAP11;RP11-535M15.1;ZNF510;ZNF782
chr9	99680000	100120000	ENSG00000159712.10;ENSG00000197816.16;ENSG00000136943.12;ENSG00000213612.3;ENSG00000228376.3;ENSG00000196312.15;ENSG00000188152.13;ENSG00000252721.1;ENSG00000254633.2;ENSG00000227257.1;ENSG00000242375.1;ENSG00000235494.2;ENSG00000203279.4;ENSG00000277103.1;ENSG00000254876.5;ENSG00000254483.1;ENSG00000255036.6;ENSG00000197214.5;ENSG00000228038.1;ENSG00000236745.2;ENSG00000188801.9	ANKRD18CP;CCDC180;CTSV;FAM220CP;GAS2L1P2;MFSD14C;NUTM2G;RNU6-798P;RP11-23J9.7;RP11-330M2.3;RP11-498P14.3;RP11-498P14.4;RP11-498P14.5;RP11-520B13.8;STRA6LP;SUGT1P4;SUGT1P4-STRA6LP-CCDC180;TCEA1P1;VN1R51P;YRDCP2;ZNF322P1
chr9	100120000	100320000	ENSG00000197816.16;ENSG00000221269.1;ENSG00000228957.1;ENSG00000286375.1;ENSG00000228174.7;ENSG00000255036.6;ENSG00000196116.8;ENSG00000136842.14	CCDC180;MIR1302-8;RP11-23J9.3;RP11-23J9.8;RP11-244N9.6;SUGT1P4-STRA6LP-CCDC180;TDRD7;TMOD1
chr9	100320000	100440000	ENSG00000136937.13;ENSG00000231521.1;ENSG00000136842.14;ENSG00000136925.15;ENSG00000136936.11	NCBP1;RP11-244N9.4;TMOD1;TSTD2;XPA
chr9	100440000	101120000	ENSG00000266608.1;ENSG00000136938.9;ENSG00000106789.13;ENSG00000178919.9;ENSG00000136928.7;ENSG00000136929.13;ENSG00000214417.4;ENSG00000095380.11;ENSG00000236130.2;ENSG00000212521.1;ENSG00000287070.1;ENSG00000224001.2;ENSG00000236896.1;ENSG00000260677.1;ENSG00000095383.20;ENSG00000106785.15;ENSG00000136932.14;ENSG00000136936.11	AL445531.1;ANP32B;CORO2A;FOXE1;GABBR2;HEMGN;KRT18P13;NANS;PTCSC2;RNU6-918P;RP11-23B15.5;RP11-270F18.2;RP11-535C21.3;RP11-546O6.4;TBC1D2;TRIM14;TRMO;XPA
chr9	101120000	101560000	ENSG00000165138.18;ENSG00000136928.7;ENSG00000229897.2	ANKS6;GABBR2;SEPTIN7P7
chr9	101560000	101720000	ENSG00000204291.11;ENSG00000119514.7;ENSG00000229338.1;ENSG00000285706.1;ENSG00000267026.5;ENSG00000270412.1	COL15A1;GALNT12;NME2P3;RP11-105G5.2;RP11-92C4.3;RP11-92C4.6
chr9	101720000	101960000	ENSG00000204291.11;ENSG00000240235.2;ENSG00000252942.1;ENSG00000227269.1;ENSG00000106799.13	COL15A1;RN7SL794P;RNA5SP290;RP11-96L7.2;TGFBR1
chr9	101960000	102040000	ENSG00000119523.10;ENSG00000106803.10	ALG2;SEC61B
chr9	102040000	102480000	ENSG00000255815.3;ENSG00000271086.7;ENSG00000222337.1;ENSG00000287955.1;ENSG00000234860.2;ENSG00000237461.2;ENSG00000255145.3	KRT8P11;NAMA;RN7SKP225;RP11-13B9.6;RP11-547C13.1;RP11-554F20.1;STX17-AS1
chr9	102480000	102560000	ENSG00000237461.2;ENSG00000255145.3	RP11-554F20.1;STX17-AS1
